name,dolp_mae,dolp_rmse,cos_mae,sin_mae,cos_sin_vector_error,weighted_aolp_error_deg,high_dolp_aolp_error_deg,dop_mae,dop_rmse,aop_mae_deg,weighted_aop_mae_deg,high_dop_aop_mae_deg
scene13_traj2_2__000118,0.059586141258478165,0.09632320702075958,0.4655267298221588,0.4351542890071869,0.6972429752349854,14.385345458984375,9.987223625183105,0.059586141258478165,0.09632320702075958,22.795520782470703,14.385345458984375,9.987223625183105
scene13_traj2_2__000119,0.05516573414206505,0.08764040470123291,0.456502228975296,0.43229255080223083,0.6880218386650085,13.904720306396484,9.39826488494873,0.05516573414206505,0.08764040470123291,22.490652084350586,13.904720306396484,9.39826488494873
scene13_traj2_2__000120,0.05521758273243904,0.08766427636146545,0.4535936713218689,0.43050774931907654,0.6844969391822815,13.786712646484375,9.34155559539795,0.05521758273243904,0.08766427636146545,22.352140426635742,13.786712646484375,9.34155559539795
scene13_traj2_2__000121,0.05443195998668671,0.08530884236097336,0.4562654197216034,0.4298660457134247,0.6851692199707031,13.909920692443848,9.347755432128906,0.05443195998668671,0.08530884236097336,22.431991577148438,13.909920692443848,9.347755432128906
scene13_traj2_2__000122,0.05516509339213371,0.08498597145080566,0.4551674723625183,0.4392724931240082,0.6911848187446594,14.218862533569336,9.511433601379395,0.05516509339213371,0.08498597145080566,22.636127471923828,14.218862533569336,9.511433601379395
scene13_traj2_2__000123,0.05418577790260315,0.0831553190946579,0.4547320306301117,0.4488804340362549,0.6983382701873779,14.337872505187988,9.567566871643066,0.05418577790260315,0.0831553190946579,22.861690521240234,14.337872505187988,9.567566871643066
scene13_traj2_2__000124,0.05185086652636528,0.0796022042632103,0.4578476846218109,0.4464203715324402,0.7000212669372559,14.101609230041504,9.384696960449219,0.05185086652636528,0.0796022042632103,22.895854949951172,14.101609230041504,9.384696960449219
scene13_traj2_2__000125,0.0517515204846859,0.07929336279630661,0.4591967761516571,0.44145113229751587,0.6979780197143555,14.176114082336426,9.491828918457031,0.0517515204846859,0.07929336279630661,22.82182502746582,14.176114082336426,9.491828918457031
scene13_traj2_2__000126,0.050628602504730225,0.07803785800933838,0.46136924624443054,0.446243554353714,0.7038792371749878,14.139731407165527,9.348678588867188,0.050628602504730225,0.07803785800933838,23.020383834838867,14.139731407165527,9.348678588867188
scene13_traj2_2__000127,0.049194611608982086,0.07581184059381485,0.46016445755958557,0.4443066716194153,0.7013417482376099,14.018265724182129,9.224980354309082,0.049194611608982086,0.07581184059381485,22.90827751159668,14.018265724182129,9.224980354309082
scene13_traj2_2__000128,0.04823675751686096,0.07436934113502502,0.462725430727005,0.4472634494304657,0.7057086825370789,14.205747604370117,9.431214332580566,0.04823675751686096,0.07436934113502502,23.05575942993164,14.205747604370117,9.431214332580566
scene13_traj2_2__000129,0.048041388392448425,0.07388065755367279,0.46584099531173706,0.4510563015937805,0.7107100486755371,14.269288063049316,9.463130950927734,0.048041388392448425,0.07388065755367279,23.240053176879883,14.269288063049316,9.463130950927734
scene13_traj2_2__000130,0.04745623096823692,0.07281990349292755,0.4679111838340759,0.4496399164199829,0.711223840713501,14.393339157104492,9.596579551696777,0.04745623096823692,0.07281990349292755,23.269485473632812,14.393339157104492,9.596579551696777
scene13_traj2_2__000131,0.04606075584888458,0.0700642317533493,0.4708772599697113,0.4545166492462158,0.7172380089759827,14.659586906433105,9.722576141357422,0.04606075584888458,0.0700642317533493,23.461532592773438,14.659586906433105,9.722576141357422
scene13_traj2_2__000132,0.046836450695991516,0.07141348719596863,0.4765169024467468,0.45891761779785156,0.7254316806793213,15.031035423278809,9.99657917022705,0.046836450695991516,0.07141348719596863,23.756101608276367,15.031035423278809,9.99657917022705
scene13_traj2_2__000133,0.0461973138153553,0.07047023624181747,0.4857920706272125,0.4663393795490265,0.7384557127952576,15.631490707397461,10.385702133178711,0.0461973138153553,0.07047023624181747,24.214427947998047,15.631490707397461,10.385702133178711
scene13_traj2_2__000134,0.045485969632864,0.06898224353790283,0.4849027693271637,0.4657966196537018,0.7380184531211853,15.601375579833984,10.345595359802246,0.045485969632864,0.06898224353790283,24.184593200683594,15.601375579833984,10.345595359802246
scene13_traj2_2__000135,0.045674584805965424,0.06916207820177078,0.4854598343372345,0.46700677275657654,0.7389209270477295,15.578960418701172,10.315834999084473,0.045674584805965424,0.06916207820177078,24.21297264099121,15.578960418701172,10.315834999084473
scene13_traj2_2__000136,0.04386115446686745,0.06626585870981216,0.49041831493377686,0.46894603967666626,0.7450199723243713,15.843445777893066,10.46811294555664,0.04386115446686745,0.06626585870981216,24.456735610961914,15.843445777893066,10.46811294555664
scene13_traj2_2__000137,0.04278715327382088,0.06477213650941849,0.4882717430591583,0.46735578775405884,0.7419890761375427,15.666348457336426,10.336127281188965,0.04278715327382088,0.06477213650941849,24.33851432800293,15.666348457336426,10.336127281188965
scene13_traj2_2__000138,0.0419546440243721,0.06362226605415344,0.49025633931159973,0.4684268832206726,0.7447778582572937,15.776521682739258,10.368748664855957,0.0419546440243721,0.06362226605415344,24.434406280517578,15.776521682739258,10.368748664855957
scene13_traj2_2__000139,0.04231357201933861,0.06412092596292496,0.4876687824726105,0.4661707878112793,0.7407602071762085,15.583039283752441,10.200495719909668,0.04231357201933861,0.06412092596292496,24.28911590576172,15.583039283752441,10.200495719909668
scene13_traj2_2__000140,0.04258165881037712,0.0644654780626297,0.4881027936935425,0.46583643555641174,0.7405928373336792,15.541725158691406,10.18669319152832,0.04258165881037712,0.0644654780626297,24.279333114624023,15.541725158691406,10.18669319152832
scene13_traj2_2__000141,0.044005997478961945,0.06649421900510788,0.4853394031524658,0.4639430046081543,0.7371022701263428,15.466683387756348,10.201767921447754,0.044005997478961945,0.06649421900510788,24.161388397216797,15.466683387756348,10.201767921447754
scene14_traj1_1__000000,0.10233274102210999,0.1573193073272705,0.5279620885848999,0.4457358121871948,0.7568151354789734,18.757125854492188,15.158140182495117,0.10233274102210999,0.1573193073272705,24.982173919677734,18.757125854492188,15.158140182495117
